step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
263,PAYMENT,3959.88,C807333880,7967.06,4007.18,C332247660,1071.22,4516.61,0,0
241,PAYMENT,21732.36,C546448406,51687.54,29955.18,C517119008,423335.39,444757.88,0,0
586,CASH_OUT,197012.38,C725838449,1984.81,0.0,C457516709,1479.95,194100.48,0,0
507,CASH_OUT,23014.53,C949537706,77416.52,54401.99,C425146960,5607.74,23205.81,0,0
619,PAYMENT,526.86,C147962660,13181.52,12654.66,C881498824,6172.36,6571.21,0,0
674,TRANSFER,670.87,C914109374,12431.41,11760.54,C451420744,281.16,781.41,0,0
611,CASH_IN,3951.55,C447755435,4724.32,772.77,C126332750,1906.71,5644.62,0,0
696,CASH_OUT,4999.94,C503765927,2117.99,0.0,C749259994,10184.07,14419.1,0,0
310,PAYMENT,365.22,C494689029,1096.62,731.4,C698565549,5734.75,6027.44,0,0
294,CASH_OUT,35412.27,C242104979,4254.94,0.0,C440563950,78.2,28317.44,0,0
239,CASH_OUT,1146.68,C307287244,32257.63,31110.95,C666993226,1771.21,2668.63,0,0
175,CASH_IN,119126.69,C365613409,3159.23,0.0,C946975712,30868.11,145799.86,0,0
557,CASH_IN,214730.42,C105232890,1309.4,0.0,C931977948,14168.85,190871.36,0,0
531,CASH_OUT,5183.02,C551032155,3416.6,0.0,C810692608,44022.67,48030.21,0,0
596,PAYMENT,17857.0,C528878348,7500.69,0.0,C625008239,833.67,17139.28,0,0
125,PAYMENT,882.27,C396686324,7956.53,7074.26,C124882322,49299.69,50085.47,0,0
366,PAYMENT,24899.86,C258785464,11011.12,0.0,C836693993,4537.22,27310.87,0,0
165,CASH_OUT,3305.2,C710650543,62875.35,59570.15,C860406021,86335.88,89464.54,0,0
664,CASH_OUT,1144.79,C527267567,87018.99,85874.2,C987854923,4944.09,5780.21,0,0
199,CASH_IN,4813.58,C293975692,270545.01,265731.43,C564844355,123.29,3495.67,0,0
107,CASH_IN,3503.98,C793553196,1167.52,0.0,C198733015,22666.84,25172.78,0,0
424,CASH_OUT,4512.98,C609757658,3700.32,0.0,C386842616,2212.05,6328.06,0,0
654,CASH_IN,44775.83,C102195352,38090.79,0.0,C799424642,2496.85,46392.79,0,0
681,CASH_IN,1971.3,C656626328,6761.18,4789.88,C449417760,359.4,1935.12,0,0
72,CASH_IN,184064.48,C471204407,48590.32,0.0,C243516108,91122.41,263104.58,0,0
243,PAYMENT,746.12,C319392077,18227.2,17481.08,C138849402,1923.72,2609.22,0,0
115,PAYMENT,148416.01,C981198108,142743.75,0.0,C381608949,83705.87,231145.08,0,0
229,PAYMENT,1300.21,C437710277,63836.1,62535.89,C316915706,2261.45,3355.24,0,0
397,PAYMENT,8088.32,C735714001,65612.73,57524.41,C338682162,925.25,6990.05,0,0
209,CASH_OUT,3353.12,C533770247,7202.57,3849.45,C998625983,52846.8,55963.76,0,0
51,CASH_IN,4364.63,C601647598,11542.7,7178.07,C712953126,4307.0,8434.39,0,0
379,CASH_OUT,34284.31,C683476277,8451.67,0.0,C596251614,4383.36,35657.17,0,0
40,CASH_IN,120534.13,C431789629,1395.71,0.0,C260986014,489.35,116076.1,0,0
169,CASH_OUT,69074.75,C237071578,121498.1,52423.35,C857030872,2156.58,58200.71,0,0
1,CASH_OUT,3909.87,C250669316,40867.11,36957.24,C680295192,10632.31,14178.93,0,0
65,CASH_OUT,11289.85,C945683461,7962.19,0.0,C563332750,474.13,9270.67,0,0
325,CASH_OUT,1982.79,C554933968,94550.44,92567.65,C519370252,1862.44,3515.95,0,0
633,PAYMENT,1359.96,C475304706,5189.79,3829.83,C597310874,2305.83,3356.74,0,0
576,PAYMENT,1029.32,C749472948,847.93,0.0,C855694836,5539.13,6307.37,0,0
74,PAYMENT,3686.26,C921635027,60539.7,56853.44,C748114082,70488.68,73108.82,0,0
26,PAYMENT,12699.15,C792053801,1962.86,0.0,C536498868,2864.31,14311.67,0,0
252,CASH_OUT,259.49,C527910640,9960.04,9700.55,C700861239,1418.14,1667.92,0,0
485,CASH_IN,7454.43,C879367594,18200.14,10745.71,C936823540,689324.31,695245.56,0,0
555,PAYMENT,124100.28,C870693064,23818.03,0.0,C393617283,2253.56,105104.23,0,0
612,CASH_OUT,61049.48,C451162925,47695.94,0.0,C970257712,3487.06,46286.66,0,0
255,CASH_OUT,2826.14,C967857513,31929.23,29103.09,C717549716,2580.86,4909.19,0,0
125,CASH_OUT,655.65,C844693447,30480.39,29824.74,C447341336,2986.38,3500.67,0,0
20,PAYMENT,18540.16,C861606248,4080.08,0.0,C924206673,5653.1,21824.94,0,0
110,PAYMENT,125.04,C150883211,20772.09,20647.05,C840973875,25782.05,25903.66,0,0
49,CASH_OUT,59771.09,C217010885,1396.43,0.0,C140066737,10169.8,61085.55,0,0
640,PAYMENT,5516.74,C368307122,139135.92,133619.18,C364705924,34158.68,39138.42,0,0
200,CASH_OUT,218893.5,C170358339,1629.7,0.0,C324211265,32184.87,231738.0,0,0
612,CASH_OUT,361.93,C174586042,7945.33,7583.4,C561242150,7153.76,7423.66,0,0
411,CASH_OUT,42305.11,C128485162,1847.68,0.0,C486619889,9675.59,43687.68,0,0
401,CASH_OUT,6762.07,C272732115,4468.24,0.0,C623349512,36160.62,41123.6,0,0
338,PAYMENT,4465.38,C926976020,13631.56,9166.18,C820650674,665.02,4381.22,0,0
609,CASH_IN,688.34,C749087665,6044.25,5355.91,C300130687,440991.18,441656.24,0,0
33,PAYMENT,23679.06,C745181869,74337.39,50658.33,C130038602,1953.44,21945.2,0,0
69,CASH_OUT,27365.74,C363279934,18776.32,0.0,C501779134,2613.02,25513.93,0,0
315,PAYMENT,201436.61,C662599057,6671.74,0.0,C372058493,554.78,154210.03,0,0
294,PAYMENT,49736.31,C801085426,10933.94,0.0,C266075317,585.3,40029.44,0,0
406,PAYMENT,2782.18,C579243528,83245.61,80463.43,C881971333,28374.93,31104.19,0,0
549,PAYMENT,1330.15,C612598632,52224.46,50894.31,C627023811,292537.43,293589.44,0,0
437,TRANSFER,690.02,C392126554,2420.78,1730.76,C755052945,1770.41,2404.83,0,0
192,CASH_OUT,114898.43,C674821343,4812.74,0.0,C234574307,9183.56,91065.06,0,0
244,PAYMENT,1996.77,C948823016,27233.0,25236.23,C401754718,7304.89,8779.49,0,0
559,PAYMENT,116356.47,C548618651,22698.4,0.0,C897037318,29745.71,122067.98,0,0
150,CASH_OUT,20850.43,C978366890,2763.98,0.0,C191571866,266648.35,286882.15,0,0
375,CASH_OUT,14673.89,C773722686,41096.98,26423.09,C456856981,75944.05,87181.13,0,0
401,CASH_OUT,4664.04,C552254283,3511.11,0.0,C769728903,3198.42,7480.12,0,0
558,CASH_OUT,26614.49,C352880246,94441.9,67827.41,C284953494,12730.83,32698.55,0,0
531,CASH_OUT,7880.55,C915287118,29559.89,21679.34,C536300655,15222.11,22187.35,0,0
346,CASH_OUT,4168.94,C979085563,2445.77,0.0,C518484318,4740.21,8392.4,0,0
230,PAYMENT,28362.09,C163661388,6041.36,0.0,C803150309,683.56,25828.95,0,0
274,CASH_IN,6253.21,C128707487,5885.87,0.0,C659732972,1167.01,6081.3,0,0
306,PAYMENT,1925.61,C447918935,16980.4,15054.79,C637660955,38819.38,40260.95,0,0
163,CASH_OUT,23853.55,C243888458,9838.26,0.0,C333428060,46739.94,69781.17,0,0
465,PAYMENT,7221.56,C893844596,2396.5,0.0,C993239170,3382.53,9671.3,0,0
155,CASH_IN,19536.47,C922793589,1650.13,0.0,C324821889,7862.81,22781.11,0,0
482,CASH_OUT,3579.76,C262470666,30440.68,26860.92,C990418469,42407.26,45356.98,0,0
559,CASH_IN,919.27,C846162991,20524.1,19604.83,C560248317,228.68,890.67,0,0
715,PAYMENT,184081.36,C227204283,15651.25,0.0,C882092808,2200.78,157310.1,0,0
89,CASH_OUT,131124.24,C808595309,20052.27,0.0,C743581096,185752.14,294213.81,0,0
565,TRANSFER,39767.8,C136259984,5279.68,0.0,C763979406,8423.27,37844.2,0,0
64,CASH_OUT,4031.69,C485375230,17605.89,13574.2,C161659133,643.81,4003.46,0,0
251,CASH_OUT,4719.36,C840484854,601846.88,597127.52,C162656701,6069.97,10278.98,0,0
131,CASH_OUT,97556.74,C940054654,77796.42,0.0,C257871253,30902.24,126366.11,0,0
121,PAYMENT,4285.99,C209011029,8667.95,4381.96,C105701734,50.21,3954.56,0,0
131,CASH_OUT,2595.15,C852507581,6093.28,3498.13,C834660793,6750.11,8957.88,0,0
33,CASH_OUT,235631.03,C363922868,182.97,0.0,C964470872,2514.06,221890.16,0,0
612,CASH_IN,7436.68,C517680673,66372.71,58936.03,C934048239,255.8,6086.01,0,0
46,CASH_IN,195470.66,C197907474,43473.55,0.0,C229860830,5695.71,181743.33,0,0
297,CASH_IN,653.86,C975677590,5909.15,5255.29,C231923892,3844.26,4302.95,0,0
520,TRANSFER,20593.54,C811226875,1560.0,0.0,C432944846,4706.21,19569.91,0,0
736,CASH_OUT,337037.23,C678050563,2361.61,0.0,C603235395,2625.77,301672.06,0,0
635,CASH_IN,8548.84,C754347179,26019.38,17470.54,C807433315,781.79,7259.8,0,0
102,TRANSFER,5038.14,C886292858,11684.15,6646.01,C264899913,358.29,4925.96,0,0
734,CASH_IN,990.34,C321451282,37698.97,36708.63,C274062090,1417.65,2300.07,0,0
486,CASH_OUT,56852.62,C133606483,15209.34,0.0,C375785744,23078.43,63961.15,0,0
134,PAYMENT,2025.9,C540067666,56961.92,54936.02,C344254813,7476.55,9133.23,0,0
334,PAYMENT,6831.81,C544721866,23257.03,16425.22,C456391624,4339.39,10378.03,0,0
682,PAYMENT,878.22,C126745491,46313.7,45435.48,C881450664,756.28,1559.01,0,0
292,CASH_OUT,133573.92,C695401523,581.42,0.0,C150294170,2507.28,128711.29,0,0
137,TRANSFER,64782.68,C107992173,2097.46,0.0,C823252351,18525.13,70295.1,0,0
651,CASH_IN,7655.25,C734907898,7734.7,79.45,C324589424,12192.92,19473.18,0,0
709,TRANSFER,1014.89,C833613366,67464.25,66449.36,C174360040,2081.91,2900.19,0,0
725,PAYMENT,128621.94,C883337692,224312.31,95690.37,C635056722,44.68,90349.64,0,0
711,PAYMENT,4193.63,C593027413,10442.57,6248.94,C155217508,1458.66,5161.64,0,0
649,CASH_OUT,1108.35,C877004093,5338.13,4229.78,C465504841,2061.42,2917.62,0,0
338,CASH_IN,339.74,C726406733,711.62,371.88,C595076182,960.27,1210.77,0,0
143,PAYMENT,2533.26,C690753498,48793.17,46259.91,C574623659,2336.21,4305.84,0,0
459,CASH_OUT,590.9,C129011127,5853.03,5262.13,C121263222,21371.0,21931.39,0,0
165,CASH_OUT,2641.03,C722787924,1129744.44,1127103.41,C361870463,4595.65,7168.54,0,0
352,PAYMENT,30944.04,C864311262,4406.76,0.0,C409116753,29186.25,59774.71,0,0
488,PAYMENT,4122.77,C166919159,314240.11,310117.34,C603143586,325.36,3585.85,0,0
704,CASH_OUT,15371.16,C156614305,41050.2,25679.04,C306171341,2838.08,15700.34,0,0
215,CASH_OUT,2203.93,C369307090,2857.22,653.29,C668793925,149.87,2223.23,0,0
188,CASH_IN,9111.61,C295130836,18924.56,9812.95,C694677419,2280.52,9527.63,0,0
546,CASH_IN,257203.14,C976794876,42491.99,0.0,C449984026,748.31,210508.52,0,0
5,CASH_IN,4327.41,C237876208,9529.25,5201.84,C491247597,49328.39,52665.61,0,0
421,PAYMENT,16187.15,C860087349,46956.37,30769.22,C626742156,10275.13,24385.63,0,0
555,PAYMENT,483.98,C299950742,45430.35,44946.37,C751572052,30536.96,30971.47,0,0
410,CASH_OUT,125015.25,C685571564,32679.65,0.0,C371417116,2269.18,101722.79,0,0
286,CASH_OUT,3432.44,C181310399,13033.65,9601.21,C134572308,784.08,3211.74,0,0
616,PAYMENT,53688.85,C452732956,2292.94,0.0,C732397603,740.4,50175.61,0,0
276,PAYMENT,6491.67,C739999338,11906.29,5414.62,C695387162,7925.1,13670.09,0,0
528,PAYMENT,24363.54,C834573941,17397.76,0.0,C191297143,127808.8,146463.95,0,0
345,CASH_OUT,27114.46,C566790162,801.05,0.0,C164477388,10324.64,31864.21,0,0
20,PAYMENT,3588.92,C372969887,17220.45,13631.53,C678786045,2503.43,6046.18,0,0
395,CASH_OUT,57839.75,C335123447,11554.13,0.0,C769855384,3498.93,54922.0,0,0
37,CASH_OUT,2066.95,C993547058,1910.39,0.0,C113967607,4645.52,6461.63,0,0
692,PAYMENT,32868.88,C647475580,8107.06,0.0,C754001162,188708.09,218024.08,0,0
447,CASH_OUT,4014.35,C917757432,8368.5,4354.15,C338501202,45274.33,49233.82,0,0
277,CASH_OUT,15202.33,C536951296,241624.9,226422.57,C734359210,7847.31,20038.94,0,0
362,CASH_OUT,3527.74,C843181475,18586.25,15058.51,C419542041,5988.03,8754.75,0,0
461,CASH_OUT,8865.8,C280700842,63200.52,54334.72,C979332594,8423.97,15632.07,0,0
194,CASH_OUT,1170.93,C292103951,11195.61,10024.68,C961534450,11964.46,13065.47,0,0
215,PAYMENT,12652.4,C784837496,803.62,0.0,C988216847,2336.11,11651.92,0,0
312,CASH_OUT,8773.91,C126941274,36625.97,27852.06,C193897265,1075.63,7761.77,0,0
193,CASH_IN,3064.76,C844283983,4977.68,1912.92,C258659038,31507.99,33863.18,0,0
564,PAYMENT,7338.94,C936148467,8075.58,736.64,C264832359,5113.14,11651.5,0,0
78,CASH_OUT,10313.49,C120900299,2753.27,0.0,C626814150,27111.42,36315.95,0,0
615,PAYMENT,2671.93,C171218826,14900.53,12228.6,C487034528,95138.19,97306.64,0,0
259,CASH_IN,6426.82,C424156666,66023.6,59596.78,C771271163,12545.36,17576.65,0,0
417,CASH_OUT,1326.11,C402820674,54128.01,52801.9,C353889015,9371.11,10599.61,0,0
118,CASH_OUT,552561.2,C925852269,144247.27,0.0,C279779999,1560375.98,1952428.08,0,0
287,PAYMENT,54524.95,C515436275,178427.78,123902.83,C684107693,7134.06,57385.42,0,0
561,CASH_IN,13247.57,C458446224,620.91,0.0,C721541550,690.22,10799.2,0,0
202,PAYMENT,66823.04,C183501200,2229.58,0.0,C380857313,2962.52,67836.54,0,0
99,CASH_OUT,229.83,C898760993,886.88,657.05,C573749275,80260.47,80449.87,0,0
388,DEBIT,81.14,C516190521,34471.76,34390.62,C935516500,478.42,550.85,0,0
121,CASH_OUT,3949.23,C359967628,4723.84,774.61,C490078748,1268.48,4176.26,0,0
234,CASH_IN,677.62,C598015199,6413.94,5736.32,C140358431,36010.59,36536.54,0,0
335,CASH_OUT,5292.84,C910580664,9653.77,4360.93,C784348528,3014.18,7831.63,0,0
420,CASH_OUT,11733.25,C396004104,23714.83,11981.58,C514409769,4030.14,14180.65,0,0
476,CASH_OUT,42478.19,C604603691,1439.45,0.0,C137888647,33930.55,73483.83,0,0
503,PAYMENT,1044.32,C888078699,2021.72,977.4,C224861136,1352.52,2260.06,0,0
628,CASH_OUT,16636.18,C424435865,13385.73,0.0,C381602202,349.5,14836.27,0,0
50,CASH_IN,8315.71,C365344216,80669.75,72354.04,C271896797,403.43,8365.54,0,0
270,CASH_IN,15146.38,C139966303,12860.35,0.0,C715987037,14005.49,26537.71,0,0
1,CASH_IN,3179.28,C293876677,4074.53,895.25,C396680596,7835.64,10914.82,0,0
8,CASH_IN,97698.67,C225379294,532.56,0.0,C170681752,1412.87,80711.42,0,0
158,PAYMENT,6725.65,C736761320,55771.23,49045.58,C951072141,610.44,5981.4,0,0
445,CASH_IN,197506.74,C428352661,4429.77,0.0,C410512085,3019.87,187456.87,0,0
665,PAYMENT,1953.35,C734475714,2389.51,436.16,C740345294,36670.62,38044.73,0,0
575,CASH_IN,30856.08,C113578409,1019.44,0.0,C882969917,1091.74,24284.95,0,0
481,CASH_IN,7277.89,C376831102,1542.79,0.0,C209786378,1490.95,6742.16,0,0
579,PAYMENT,4492.05,C103674303,3159.53,0.0,C950428987,576.55,4411.11,0,0
128,CASH_OUT,25290.08,C158974870,9336.88,0.0,C752168227,2536.8,25005.05,0,0
624,CASH_OUT,4729.09,C525703062,2179.58,0.0,C326835893,9032.12,12357.2,0,0
662,TRANSFER,67.25,C338327863,17651.25,17584.0,C797910144,221306.63,221356.96,0,0
71,TRANSFER,32.68,C180203279,9231.05,9198.37,C477951793,7273.6,7299.44,0,0
350,PAYMENT,80046.25,C467813485,374365.71,294319.46,C671770669,4462.12,67560.01,0,0
617,CASH_IN,74195.98,C506715773,1036.22,0.0,C214214986,23232.0,77331.24,0,0
354,DEBIT,242126.04,C993042935,17021.27,0.0,C319810643,17209.0,199252.49,0,0
625,TRANSFER,18317.74,C695393806,18317.74,0.0,C796084644,1737.51,9228.67,1,0
696,TRANSFER,790.97,C180275876,2847.41,2056.44,C824765821,309808.03,310527.95,0,0
353,CASH_IN,3807.58,C447986661,15411.64,11604.06,C109837518,4703.72,7707.25,0,0
45,CASH_OUT,8271.44,C623003332,42378.29,34106.85,C292998251,7521.16,13964.8,0,0
253,CASH_OUT,1322.57,C118881224,15440.31,14117.74,C646777902,13258.94,14216.56,0,0
160,CASH_IN,157539.97,C927676065,106584.6,0.0,C915238856,9159.71,135927.68,0,0
353,PAYMENT,456391.0,C563573100,509.52,0.0,C706868201,76551.26,450527.56,0,0
436,CASH_OUT,19166.23,C808026128,3776.87,0.0,C449776559,1699.63,20314.92,0,0
345,CASH_OUT,7946.17,C348037851,122098.58,114152.41,C149247933,20132.45,27466.25,0,0
146,CASH_IN,787.65,C852596478,52472.24,51684.59,C819358406,6609.24,7273.82,0,0
224,CASH_OUT,131082.35,C430164529,30054.5,0.0,C498968718,28822.22,125883.09,0,0
505,CASH_IN,9296.12,C935408616,84950.42,75654.3,C555790186,3337.66,11674.87,0,0
21,CASH_OUT,4815.06,C569936085,753.83,0.0,C311545829,2615.61,7338.24,0,0
160,CASH_IN,19266.31,C672889152,44064.78,24798.47,C507384006,18356.38,32293.89,0,0
664,TRANSFER,2823.46,C283414597,65943.61,63120.15,C478460073,9361.75,12056.98,0,0
74,CASH_IN,10555.21,C995430457,4973.85,0.0,C220640737,1122.68,9081.67,0,0
309,CASH_OUT,603.99,C273375333,689592.19,688988.2,C645967059,55387.11,55936.97,0,0
154,CASH_IN,57340.18,C129953412,17935.25,0.0,C322776203,18370.78,61671.61,0,0
78,CASH_IN,6714.74,C495848174,498.12,0.0,C752120650,4300.27,10209.27,0,0
315,CASH_IN,65240.88,C851355708,23668.68,0.0,C565973003,2115.79,52435.26,0,0
388,CASH_IN,5641.78,C929060208,4537.86,0.0,C299053153,9465.75,14331.84,0,0
131,CASH_IN,6341.31,C871309602,76687.42,70346.11,C345650331,16137.05,21717.7,0,0
58,CASH_OUT,914.0,C597754393,30391.43,29477.43,C318736816,278.85,1088.25,0,0
101,PAYMENT,31810.85,C925030351,5448.62,0.0,C667698645,9664.61,38448.33,0,0
485,CASH_IN,1674.87,C542826455,127220.6,125545.73,C196167633,15908.33,17115.42,0,0
640,CASH_OUT,3375.98,C530352511,54675.83,51299.85,C717708350,71.21,3146.78,0,0
134,DEBIT,8118.37,C262675848,3858.83,0.0,C837140071,6996.33,13055.71,0,0
239,CASH_OUT,10078.94,C808980331,10635.28,556.34,C707317425,17159.31,26261.7,0,0
256,CASH_OUT,375.79,C384485226,29009.4,28633.61,C221203900,13982.77,14259.81,0,0
269,CASH_IN,5348.38,C432591965,7735.73,2387.35,C543700582,20835.36,25348.45,0,0
182,CASH_OUT,33908.28,C642817202,8090.14,0.0,C451920293,2725.43,30395.62,0,0
42,CASH_OUT,4101.02,C343003489,14116.33,10015.31,C519692822,756.1,4816.95,0,0
391,TRANSFER,5407.18,C397102194,2700.8,0.0,C786140935,192.57,5000.87,0,0
266,TRANSFER,10854.46,C636556285,469.12,0.0,C851149472,35101.59,42986.94,0,0
255,TRANSFER,6459.27,C742666358,19124.06,12664.79,C370008823,17422.5,23302.15,0,0
197,CASH_OUT,1267.84,C708004456,676.31,0.0,C396848435,40266.7,41228.03,0,0
691,CASH_IN,7589.92,C227045270,3012.25,0.0,C461601525,1332.41,7296.91,0,0
454,CASH_OUT,48500.61,C683645611,936.95,0.0,C591246274,20887.49,60344.33,0,0
312,CASH_OUT,1221.56,C294614469,1127.02,0.0,C742205158,328.71,1468.26,0,0
153,CASH_IN,4129.59,C162524336,25324.63,21195.04,C340849771,1027.53,5087.84,0,0
596,CASH_IN,673.89,C389519117,9571.43,8897.54,C294706310,6165.71,6824.3,0,0
661,CASH_OUT,44112.02,C710849892,9067.02,0.0,C129909846,16216.33,49353.5,0,0
25,CASH_OUT,6862.01,C697561520,1855.94,0.0,C184501415,100934.03,105861.8,0,0
691,CASH_IN,1753.98,C216804942,4995.17,3241.19,C286634638,3190.35,4854.11,0,0
520,PAYMENT,9567.03,C709186810,23498.29,13931.26,C725509473,1034.48,8558.62,0,0
75,CASH_OUT,928.45,C274986072,12355.65,11427.2,C796786043,943.06,1755.31,0,0
560,PAYMENT,1261.06,C767185242,45890.39,44629.33,C975831261,1424.93,2677.9,0,0
80,CASH_OUT,585.09,C609873006,56819.68,56234.59,C590584873,267760.51,268202.8,0,0
38,CASH_OUT,1187.73,C213882947,9151.47,7963.74,C909444147,19194.37,20159.35,0,0
86,CASH_IN,93265.7,C415163577,830.17,0.0,C232355012,36408.49,125969.65,0,0
342,CASH_OUT,2165.46,C489432213,4294.25,2128.79,C667229122,3196.55,5134.62,0,0
461,CASH_IN,18754.8,C719333021,11538.75,0.0,C836274889,4900.21,23303.66,0,0
303,CASH_IN,1798.41,C773440874,4168.32,2369.91,C552297119,17303.71,18903.42,0,0
91,PAYMENT,31798.07,C127454568,2746.45,0.0,C335292307,1977.45,27131.98,0,0
148,CASH_OUT,1278.0,C938327812,14833.28,13555.28,C658780112,2909.24,4112.52,0,0
634,CASH_IN,8695.93,C402038064,511679.97,502984.04,C996063815,1459.04,9526.94,0,0
716,PAYMENT,8911.81,C814065662,6423.5,0.0,C312349450,2196.26,10930.6,0,0
561,CASH_IN,535014.76,C619267541,13303.62,0.0,C606937749,5367.74,456304.97,0,0
77,CASH_OUT,25204.19,C424555741,1866.73,0.0,C145687975,1119.82,22564.85,0,0
610,CASH_OUT,2787.14,C867900226,86258.3,83471.16,C309369293,8223.59,10445.35,0,0
515,CASH_OUT,27808.25,C205675199,49618.28,21810.03,C790367372,8202.93,29910.81,0,0
391,CASH_OUT,380299.37,C286611655,44739.01,0.0,C546404292,3559.42,383462.65,0,0
107,CASH_IN,431.24,C894844159,102712.97,102281.73,C279304515,1108.29,1536.59,0,0
741,PAYMENT,1778.51,C122105255,7037.36,5258.85,C401843144,5936.85,7464.4,0,0
329,CASH_OUT,5290.06,C112395314,8487.7,3197.64,C208860192,1980.63,7199.41,0,0
33,CASH_IN,3824.72,C183769445,173653.6,169828.88,C948583202,5344.75,8430.71,0,0
157,CASH_OUT,4451.68,C593082861,34513.03,30061.35,C314143437,35476.63,39727.98,0,0
299,PAYMENT,774.63,C339670105,478.74,0.0,C871302445,515.28,1205.06,0,0
47,PAYMENT,101429.67,C837973238,26429.38,0.0,C890801607,245800.47,338620.77,0,0
241,TRANSFER,625.97,C124435450,5582.84,4956.87,C790603204,4313.3,4886.35,0,0
349,PAYMENT,5651.16,C573973758,51393.02,45741.86,C743541673,10314.55,15348.31,0,0
705,PAYMENT,53236.26,C765354977,24643.93,0.0,C875227423,1267.81,52145.62,0,0
65,CASH_OUT,7674.57,C482048101,981.6,0.0,C436131910,38406.45,44681.21,0,0
429,PAYMENT,1390.04,C932544244,19995.15,18605.11,C905494371,3920.1,5247.25,0,0
681,CASH_OUT,715.07,C695946649,18323.54,17608.47,C897951582,2417.74,2957.64,0,0
599,CASH_OUT,5356.15,C131079453,23044.76,17688.61,C306800040,1744.24,5814.85,0,0
688,PAYMENT,2074.23,C587359504,31675.33,29601.1,C165706364,3031.2,4929.54,0,0
127,CASH_OUT,11724.27,C445558696,125988.88,114264.61,C568905226,10436.09,21281.5,0,0
596,CASH_IN,650.27,C218362533,24855.48,24205.21,C782472312,6708.02,7339.23,0,0
728,CASH_OUT,35012.64,C300361027,13826.57,0.0,C864929997,4574.5,31968.56,0,0
243,CASH_OUT,9976.52,C175029687,74753.5,64776.98,C228213246,1365.73,8517.11,0,0
371,PAYMENT,11403.84,C300270124,386200.17,374796.33,C439649174,1230.88,10949.71,0,0
395,CASH_OUT,108438.47,C840733543,52712.41,0.0,C791065117,2144.0,106527.1,0,0
367,PAYMENT,3684.79,C639957261,18202.41,14517.62,C154366818,11254.2,14907.45,0,0
216,CASH_OUT,2194.11,C837974239,25560.3,23366.19,C750639425,16188.68,18289.21,0,0
722,PAYMENT,3023.06,C515461929,19615.31,16592.25,C362470920,20633.67,23194.16,0,0
711,CASH_IN,5729.89,C205282579,13736.03,8006.14,C120201898,4901.81,10396.86,0,0
283,PAYMENT,6879.24,C448826556,343779.67,336900.43,C317728280,9802.68,15059.74,0,0
599,CASH_OUT,1816.64,C279792832,4343.43,2526.79,C767640348,3629.28,5402.96,0,0
296,CASH_OUT,212.39,C600975255,75535.55,75323.16,C883056356,213.55,398.34,0,0
591,CASH_OUT,2952.26,C342482576,11061.37,8109.11,C173152891,3332.01,5743.44,0,0
435,CASH_OUT,15485.92,C382774110,1450.08,0.0,C517461714,2500.92,16043.24,0,0
350,CASH_OUT,10355.42,C986046035,10072.09,0.0,C281056513,757.27,10441.68,0,0
96,PAYMENT,70206.63,C253436632,5883.08,0.0,C715189813,1769.92,55972.0,0,0
487,TRANSFER,273724.05,C329224027,31772.8,0.0,C802619277,6267.7,206240.62,0,0
239,PAYMENT,31786.62,C744978728,15320.55,0.0,C965907234,639.16,29880.82,0,0
162,CASH_OUT,97590.67,C616330499,2884.08,0.0,C419433487,1367.29,97566.38,0,0
144,CASH_OUT,32215.2,C946122364,121359.42,89144.22,C785079601,79715.84,108422.59,0,0
730,PAYMENT,175925.99,C406510120,68541.93,0.0,C120487709,274.55,130947.98,0,0
77,PAYMENT,226734.85,C281367621,144218.28,0.0,C952854735,3534.31,206012.07,0,0
594,CASH_OUT,44895.7,C576432873,19061.9,0.0,C193704557,602.23,33600.1,0,0
644,TRANSFER,28896.75,C504183822,12662.5,0.0,C935358668,1270.36,24129.35,0,0
24,CASH_OUT,5600.34,C381745614,38381.88,32781.54,C245678580,3442.91,7416.24,0,0
438,PAYMENT,7522.04,C830057221,5618.32,0.0,C584321296,830.78,7196.31,0,0
430,TRANSFER,4411.16,C918431008,16237.67,11826.51,C462688493,13808.99,17322.07,0,0
267,PAYMENT,24791.42,C443377153,10264.87,0.0,C529314301,55942.02,74021.33,0,0
496,CASH_IN,2215.81,C712799958,1492.86,0.0,C973759191,22359.81,24116.3,0,0
304,DEBIT,5744.56,C985829605,16174.37,10429.81,C320798211,31079.5,36216.69,0,0
327,CASH_IN,116.83,C110702917,6894.99,6778.16,C297749320,410.13,502.04,0,0
321,PAYMENT,180153.01,C428308067,9285.15,0.0,C159593787,3173.12,137012.69,0,0
595,CASH_OUT,5448.77,C764048943,23055.91,17607.14,C709770782,11399.88,16104.56,0,0
471,PAYMENT,18398.87,C547900144,90111.2,71712.33,C647884289,23579.75,40616.52,0,0
282,PAYMENT,111749.61,C812698106,3740.01,0.0,C811522707,115385.66,221440.78,0,0
689,CASH_IN,13912.29,C157960729,8063.98,0.0,C828523571,33666.93,45375.92,0,0
596,CASH_OUT,109078.02,C490297422,4240.24,0.0,C950507502,24678.3,124301.63,0,0
694,PAYMENT,866.86,C464054877,3845.77,2978.91,C936239342,562683.2,563506.72,0,0
543,CASH_OUT,606389.54,C861068231,5476.09,0.0,C336859661,5845.08,552727.66,0,0
